"category","rating","reviewText","label","vote","verified","reviewerID","asin","summary"
"Appliances_5.json.gz","3.0","A hose was included with our machine so we didn't need this. Otherwise it would have been fine.","CG","OR","True","A8R48NKTGCJDQ","B001769IVI","Otherwise it would have been fine."
"Appliances_5.json.gz","5.0","Since the motor on my humidifier still works, all I had to do was run vinegar through it twice and replace the filter. It's operating good as new, at least until it doesn't. The filter is important as it reduces the really fine white dust just as advertised. There's no way to look at the old used filter to know it should be replaced, but there's no way one of these can be used for two seasons.","CG","OR","True","A3NHUQ33CFH3VM","B000VLI74Y","Helping get another season out of humidifier"
"Appliances_5.json.gz","2.0","i cook only once in a blue moon. i was shocked to see with as little use as this range has had that the grates look like they were under heavy use for years!!! i called Jenn air and spoke with Adam A. and they wouldn't exchange them or fix them. they only offered my 25% off ( which was the same price anyway from the internet). i can't really compare much else on the range since i haven't used it much and i am not much of a cook! the stainless steel does tend to rust and stain. i got a stainless steel fridge and dishwasher at the same time by other brands and those seem to not have the same stainless steel issues.","CG","OR","False","A3LGZ8M29PBNGG","B000W3P4AQ","grate scratches so easily"
"Appliances_5.json.gz","4.0","I like this unit but am deducting one star because of the limited viewing angles. When you view from the sides or from the top or bottom, the display becomes much more difficult to read. It's not nearly as clear as the product photos. The display is also rather glossy to you wouldn't want it reflecting something bright, like a window.","CG","OR","True","A1T1YSCDW0PD25","B000XTJRRA","Good product but limited viewing angles"
"Appliances_5.json.gz","5.0","Great. Just what I needed.","CG","CG","False","A26M3TN8QICJ3K","B000XXWOGW","Five Stars"
"Appliances_5.json.gz","3.0","The connect did not match up where I had to modidify it to work.","CG","OR","True","A1H2V1GNEY4LZ0","B000XXWOGW","Good delivery for the price."
"Appliances_5.json.gz","5.0","Consider the wisdom of spending a lot of money on replacement parts for a 10+ year old washer that you originally bought for $400. This is one of the cheaper parts so I could see getting this one (and maybe the agitator dogs and motor couplings). If you're having problems with your motor/clutch/timer or other electrical part, you might want to think about getting another top loader like an Amana before they stop carrying them in stores in about a year or so...","CG","OR","True","A1EUO0BU72JR7T","B000XXWOGW","Works well as a replacement, if that's what you want to do..."
"Appliances_5.json.gz","1.0","see original remarks, made the mistake of buying it again from same dealer same problems different machine. Save your money !!","CG","OR","True","A2HDUVKXR5CM7H","B000XXWOGW","garbage"
"Appliances_5.json.gz","3.0","they ok parts","CG","CG","True","A1HWFUO5PKB2RW","B000XXYUSM","Three Stars"
"Appliances_5.json.gz","5.0","received ok","CG","CG","True","A1LN48DHHCKLR3","B000XXYUSM","Five Stars"
"Appliances_5.json.gz","5.0","Worked as expected, quality GE product. Water tastes good. Would recommend and will buy again.","CG","OR","True","A1RQQV9HYHDHDN","B00126NABC","Easy install"
"Appliances_5.json.gz","3.0","This is one of the more effective water filters I've used. It states 300 gallon service capacity. At least I've used them for over that amount without issue. When you change filters, the flow acts funny for about the first half gallon - that's normal. Some filters produce cloudy-looking water for the first gallon, but this one doesn't. I've had no issues with these filters. This is by far the simplest, most secure and easiest filter to install that I've experienced. Also, I didn't find a better deal anywhere else including the manufacturer's site. They try to sell these single by single, but sometimes in a pack of three. It's just another filter to keep buying at its hefty price. But its easy to install.","CG","OR","True","A3NHUQ33CFH3VM","B00126NABC","Better deal than on manufacturer's site.  Does not last long"
"Appliances_5.json.gz","4.0","Works great. Best price I could find on the internest. Shipped quickly with no problems. Will buy this again in 8 months when I need another one.","CG","OR","True","A26Y776G7VVBCQ","B00126NABC","Perfect Fit and OEM part"
"Appliances_5.json.gz","5.0","This is a great little tool. I use to use a bigger Dewalt unit, which was nice, but bigger and heavier than needed. The Hitachi should be able to do 99% of what I did with my Dewalt. I was also impressed with how fast the batteries charge (40 minutes). The build quality seems excellent. It comes with some bits (see photo I uploaded), two batteries, charger, and a plastic case. The LED lights are a plus. Note though, that this doesn't have two ""speeds"" like my older Dewalt does, having a driving speed and a drilling speed. This Hitachi may be a bit slow for drilling.","CG","CG","True","A1T1YSCDW0PD25","B0013DN4NI","Great little power tool"
"Appliances_5.json.gz","2.0","i cook only once in a blue moon. i was shocked to see with as little use as this range has had that the grates look like they were under heavy use for years!!! i called Jenn air and spoke with Adam A. and they wouldn't exchange them or fix them. they only offered my 25% off ( which was the same price anyway from the internet). i can't really compare much else on the range since i haven't used it much and i am not much of a cook! the stainless steel does tend to rust and stain. i got a stainless steel fridge and dishwasher at the same time by other brands and those seem to not have the same stainless steel issues.","CG","OR","False","A3LGZ8M29PBNGG","B00147DFQ4","grate scratches so easily- looks old almost instantly"
"Appliances_5.json.gz","4.0","I only use the namebrand filters. I believe that you get what you pay for and I have used these filters for years. They suit my needs.","CG","OR","True","A1OB2H416ARLFJ","B00149JVOC","ONLY One I use"
"Appliances_5.json.gz","4.0","Great product but they need to include more rods in the kit. I had to buy a second set of rods and that still wasn't enough so Ill end up spending $60+ dollars on this kit which isn't terrible if you factor what you would get charged out in town, but still, its plastic rods with a brush attached....thats overpriced for something so simple. So enough of me complaining about it being overpriced and get to the review. It works GREAT if you aren't an idiot and use common sense when using it. 1. Always CLOCKWISE..... again always CLOCKWISE, I cant be anymore clear about this. 2. Use electrical tape or duct tape as a backup in case you screw up on number 1 above. Its a good safety measure so just do it, it only takes a few seconds per rod to wrap in tape. 3. Feed one rod at a time, taping each one as you go. 4. Dont force the rods if you get resistance with the drill attached. If you get resistance, remove the drill from the rod and using your hands wiggle/shift the rods until you get past the resistance and then reconnect the drill and continue. Most likely if you reach resistance is likely one of two things. (1) You have a large bend in your duct or (2) you have a lot of blockage. If its number 2, start pulling the rod out (with or without the drill attached (if the drill remains attached, remember to always spin CLOCKWISE) as youve probably hit a patch of lint clogged heavily in one area. Pulling the rod out will likely pull a large portion of lint youve broken loose out with the rod and brush attachment so vacuum it up or blow it out if you have a leaf blower and then start again (I didn't disconnect rods during this step but I did take my time to hand feed the rod and brush back in to ensure I didn't damage the rods). 5. Once youve reached the end of your vent, start pulling your rods out the same way you went in (CLOCKWISE) so that you catch any debris you might have missed on the initial cleaning. I pushed the brush through 2-3 times in total from different sides of the vent since I was short a few rods and used the leaf blower 4-6 times in between to ensure I was pushing any lint to the exterior of the house (never blow the leaf blower into the house, only blow to the outside of the house unless you want a HUGE mess in your house. 6. Lastly, Id recommend using a face mask/respirator mask as this stuff is messy and you don't know whats growing in it. I had some cheap carpentry mask but will use a better version next time I clean it as its not fun to breath in.","CG","OR","True","A1WD61B0C3KQZB","B0014CN8Y8","Works Great, Just Use Common Sense When Doing It!!!"
